#1000 pts per wavenumber up to wavenumber=2000
#100 pts per wavenumber after wavenumber=2000
#x   qext   qsca   qback   gsca   p180
8066.0   2.0044    2.0044    1.5920    0.0000    0.0632
8067.0   2.0040    2.0040    1.6271    0.0000    0.0646
8068.0   2.0041    2.0041    1.4152    0.0000    0.0562
8069.0   2.0045    2.0045    1.4961    0.0000    0.0594
8070.0   2.0051    2.0051    1.6271    0.0000    0.0646
8071.0   2.0056    2.0056    1.4244    0.0000    0.0565
8072.0   2.0059    2.0059    1.5201    0.0000    0.0603
8073.0   2.0057    2.0057    1.6019    0.0000    0.0636
8074.0   2.0053    2.0053    1.4797    0.0000    0.0587
8075.0   2.0047    2.0047    1.5744    0.0000    0.0625
8076.0   2.0041    2.0041    1.7084    0.0000    0.0678
8077.0   2.0040    2.0040    1.3747    0.0000    0.0546
8078.0   2.0042    2.0042    1.6660    0.0000    0.0661
8079.0   2.0048    2.0048    1.4523    0.0000    0.0576
8080.0   2.0055    2.0055    1.4072    0.0000    0.0558
8081.0   2.0058    2.0058    1.5348    0.0000    0.0609
8082.0   2.0058    2.0058    1.5130    0.0000    0.0600
8083.0   2.0055    2.0055    1.5416    0.0000    0.0612
8084.0   2.0049    2.0049    1.6247    0.0000    0.0645
8085.0   2.0044    2.0044    1.4506    0.0000    0.0576
8086.0   2.0040    2.0040    1.5843    0.0000    0.0629
8087.0   2.0041    2.0041    1.4942    0.0000    0.0593
8088.0   2.0045    2.0045    1.4062    0.0000    0.0558
8089.0   2.0052    2.0052    1.5326    0.0000    0.0608
8090.0   2.0057    2.0057    1.5857    0.0000    0.0629
8091.0   2.0059    2.0059    1.3470    0.0000    0.0534
8092.0   2.0057    2.0057    1.6206    0.0000    0.0643
8093.0   2.0051    2.0051    1.6271    0.0000    0.0646
8094.0   2.0045    2.0045    1.3731    0.0000    0.0545
8095.0   2.0042    2.0042    1.5345    0.0000    0.0609
8096.0   2.0040    2.0040    1.5809    0.0000    0.0628
8097.0   2.0043    2.0043    1.4004    0.0000    0.0556
8098.0   2.0049    2.0049    1.6871    0.0000    0.0670
8099.0   2.0054    2.0054    1.4872    0.0000    0.0590
8100.0   2.0058    2.0058    1.4455    0.0000    0.0573
8101.0   2.0059    2.0059    1.5597    0.0000    0.0619
8102.0   2.0055    2.0055    1.5583    0.0000    0.0618
8103.0   2.0048    2.0048    1.4243    0.0000    0.0565
8104.0   2.0042    2.0042    1.5719    0.0000    0.0624
8105.0   2.0040    2.0040    1.7461    0.0000    0.0693
8106.0   2.0041    2.0041    1.3694    0.0000    0.0544
8107.0   2.0047    2.0047    1.6406    0.0000    0.0651
8108.0   2.0052    2.0052    1.5334    0.0000    0.0609
8109.0   2.0057    2.0057    1.4669    0.0000    0.0582
8110.0   2.0059    2.0059    1.5934    0.0000    0.0632
8111.0   2.0056    2.0056    1.4659    0.0000    0.0582
8112.0   2.0051    2.0051    1.4494    0.0000    0.0575
8113.0   2.0045    2.0045    1.5906    0.0000    0.0631
8114.0   2.0040    2.0040    1.5944    0.0000    0.0633
8115.0   2.0040    2.0040    1.5221    0.0000    0.0604
8116.0   2.0044    2.0044    1.6556    0.0000    0.0657
8117.0   2.0050    2.0050    1.5112    0.0000    0.0600
8118.0   2.0056    2.0056    1.3771    0.0000    0.0546
8119.0   2.0058    2.0058    1.4759    0.0000    0.0586
8120.0   2.0057    2.0057    1.5174    0.0000    0.0602
8121.0   2.0053    2.0053    1.4298    0.0000    0.0567
8122.0   2.0048    2.0048    1.6356    0.0000    0.0649
8123.0   2.0042    2.0042    1.4028    0.0000    0.0557
8124.0   2.0040    2.0040    1.5564    0.0000    0.0618
8125.0   2.0041    2.0041    1.5780    0.0000    0.0627
8126.0   2.0046    2.0046    1.3653    0.0000    0.0542
8127.0   2.0053    2.0053    1.6599    0.0000    0.0659
8128.0   2.0058    2.0058    1.6756    0.0000    0.0665
8129.0   2.0059    2.0059    1.4482    0.0000    0.0575
8130.0   2.0056    2.0056    1.5032    0.0000    0.0596
8131.0   2.0049    2.0049    1.6454    0.0000    0.0653
8132.0   2.0044    2.0044    1.4446    0.0000    0.0574
8133.0   2.0041    2.0041    1.4816    0.0000    0.0588
8134.0   2.0041    2.0041    1.5193    0.0000    0.0603
8135.0   2.0044    2.0044    1.4540    0.0000    0.0577
8136.0   2.0050    2.0050    1.6719    0.0000    0.0664
8137.0   2.0056    2.0056    1.6225    0.0000    0.0644
8138.0   2.0059    2.0059    1.4089    0.0000    0.0559
8139.0   2.0058    2.0058    1.5192    0.0000    0.0603
8140.0   2.0052    2.0052    1.5916    0.0000    0.0632
8141.0   2.0046    2.0046    1.4383    0.0000    0.0571
8142.0   2.0041    2.0041    1.5969    0.0000    0.0634
8143.0   2.0040    2.0040    1.5502    0.0000    0.0616
8144.0   2.0043    2.0043    1.4721    0.0000    0.0584
8145.0   2.0048    2.0048    1.5620    0.0000    0.0620
8146.0   2.0053    2.0053    1.5390    0.0000    0.0611
8147.0   2.0057    2.0057    1.4487    0.0000    0.0575
8148.0   2.0058    2.0058    1.6172    0.0000    0.0642
8149.0   2.0055    2.0055    1.5102    0.0000    0.0599
8150.0   2.0050    2.0050    1.4681    0.0000    0.0583
8151.0   2.0043    2.0043    1.6305    0.0000    0.0647
8152.0   2.0039    2.0039    1.6412    0.0000    0.0652
8153.0   2.0040    2.0040    1.3917    0.0000    0.0553
8154.0   2.0045    2.0045    1.7032    0.0000    0.0676
8155.0   2.0051    2.0051    1.5925    0.0000    0.0632
8156.0   2.0057    2.0057    1.4416    0.0000    0.0572
8157.0   2.0058    2.0058    1.5973    0.0000    0.0634
8158.0   2.0056    2.0056    1.4968    0.0000    0.0594
8159.0   2.0052    2.0052    1.5395    0.0000    0.0611
8160.0   2.0046    2.0046    1.5687    0.0000    0.0623
8161.0   2.0041    2.0041    1.4841    0.0000    0.0589
8162.0   2.0040    2.0040    1.5225    0.0000    0.0605
8163.0   2.0042    2.0042    1.6937    0.0000    0.0672
8164.0   2.0048    2.0048    1.4308    0.0000    0.0568
8165.0   2.0055    2.0055    1.3951    0.0000    0.0554
8166.0   2.0058    2.0058    1.6453    0.0000    0.0653
8167.0   2.0058    2.0058    1.4165    0.0000    0.0562
8168.0   2.0054    2.0054    1.4854    0.0000    0.0589
8169.0   2.0048    2.0048    1.6854    0.0000    0.0669
8170.0   2.0042    2.0042    1.3995    0.0000    0.0556
8171.0   2.0041    2.0041    1.5633    0.0000    0.0621
8172.0   2.0041    2.0041    1.5291    0.0000    0.0607
8173.0   2.0045    2.0045    1.3875    0.0000    0.0551
8174.0   2.0052    2.0052    1.6180    0.0000    0.0642
8175.0   2.0056    2.0056    1.5908    0.0000    0.0631
8176.0   2.0059    2.0059    1.4387    0.0000    0.0571
8177.0   2.0057    2.0057    1.6711    0.0000    0.0663
8178.0   2.0051    2.0051    1.5393    0.0000    0.0611
8179.0   2.0044    2.0044    1.3800    0.0000    0.0548
8180.0   2.0040    2.0040    1.6092    0.0000    0.0639
8181.0   2.0040    2.0040    1.6652    0.0000    0.0661
8182.0   2.0044    2.0044    1.3503    0.0000    0.0536
8183.0   2.0050    2.0050    1.5884    0.0000    0.0630
8184.0   2.0054    2.0054    1.5914    0.0000    0.0631
8185.0   2.0058    2.0058    1.3913    0.0000    0.0552
8186.0   2.0058    2.0058    1.8348    0.0000    0.0728
8187.0   2.0054    2.0054    1.5585    0.0000    0.0618
8188.0   2.0047    2.0047    1.3234    0.0000    0.0525
8189.0   2.0042    2.0042    1.6077    0.0000    0.0638
8190.0   2.0039    2.0039    1.6415    0.0000    0.0652
8191.0   2.0041    2.0041    1.4191    0.0000    0.0563
8192.0   2.0047    2.0047    1.5451    0.0000    0.0613
8193.0   2.0053    2.0053    1.5167    0.0000    0.0602
8194.0   2.0057    2.0057    1.4385    0.0000    0.0571
8195.0   2.0058    2.0058    1.6018    0.0000    0.0635
8196.0   2.0055    2.0055    1.5218    0.0000    0.0604
8197.0   2.0050    2.0050    1.4083    0.0000    0.0559
8198.0   2.0045    2.0045    1.6623    0.0000    0.0660
8199.0   2.0040    2.0040    1.4591    0.0000    0.0579
8200.0   2.0040    2.0040    1.4221    0.0000    0.0565
8201.0   2.0043    2.0043    1.7042    0.0000    0.0677
8202.0   2.0049    2.0049    1.4234    0.0000    0.0565
8203.0   2.0056    2.0056    1.5141    0.0000    0.0601
8204.0   2.0059    2.0059    1.5061    0.0000    0.0598
8205.0   2.0057    2.0057    1.4607    0.0000    0.0580
8206.0   2.0052    2.0052    1.5638    0.0000    0.0621
8207.0   2.0046    2.0046    1.7048    0.0000    0.0677
8208.0   2.0041    2.0041    1.4827    0.0000    0.0589
8209.0   2.0040    2.0040    1.5747    0.0000    0.0625
8210.0   2.0042    2.0042    1.5461    0.0000    0.0614
8211.0   2.0047    2.0047    1.3852    0.0000    0.0550
8212.0   2.0053    2.0053    1.5246    0.0000    0.0605
8213.0   2.0057    2.0057    1.5833    0.0000    0.0628
8214.0   2.0058    2.0058    1.4335    0.0000    0.0569
8215.0   2.0055    2.0055    1.6634    0.0000    0.0660
8216.0   2.0049    2.0049    1.6154    0.0000    0.0641
8217.0   2.0043    2.0043    1.4037    0.0000    0.0557
8218.0   2.0040    2.0040    1.6652    0.0000    0.0661
8219.0   2.0040    2.0040    1.5020    0.0000    0.0596
8220.0   2.0045    2.0045    1.4288    0.0000    0.0567
8221.0   2.0051    2.0051    1.5937    0.0000    0.0633
8222.0   2.0055    2.0055    1.5008    0.0000    0.0596
8223.0   2.0058    2.0058    1.4316    0.0000    0.0568
8224.0   2.0057    2.0057    1.6971    0.0000    0.0673
8225.0   2.0052    2.0052    1.5475    0.0000    0.0614
8226.0   2.0046    2.0046    1.3633    0.0000    0.0541
8227.0   2.0041    2.0041    1.6629    0.0000    0.0660
8228.0   2.0039    2.0039    1.4721    0.0000    0.0585
8229.0   2.0042    2.0042    1.4631    0.0000    0.0581
8230.0   2.0048    2.0048    1.7173    0.0000    0.0682
8231.0   2.0054    2.0054    1.5542    0.0000    0.0617
8232.0   2.0058    2.0058    1.5267    0.0000    0.0606
8233.0   2.0057    2.0057    1.6565    0.0000    0.0657
8234.0   2.0053    2.0053    1.3872    0.0000    0.0550
8235.0   2.0049    2.0049    1.5053    0.0000    0.0598
8236.0   2.0043    2.0043    1.6668    0.0000    0.0662
8237.0   2.0040    2.0040    1.4737    0.0000    0.0585
8238.0   2.0041    2.0041    1.7150    0.0000    0.0681
8239.0   2.0045    2.0045    1.6359    0.0000    0.0649
8240.0   2.0051    2.0051    1.4359    0.0000    0.0570
8241.0   2.0057    2.0057    1.5584    0.0000    0.0618
8242.0   2.0058    2.0058    1.6434    0.0000    0.0652
8243.0   2.0056    2.0056    1.4321    0.0000    0.0568
8244.0   2.0051    2.0051    1.5324    0.0000    0.0608
8245.0   2.0045    2.0045    1.6592    0.0000    0.0659
8246.0   2.0041    2.0041    1.3851    0.0000    0.0550
8247.0   2.0040    2.0040    1.6401    0.0000    0.0651
8248.0   2.0043    2.0043    1.6217    0.0000    0.0644
8249.0   2.0048    2.0048    1.2459    0.0000    0.0495
8250.0   2.0054    2.0054    1.6374    0.0000    0.0650
8251.0   2.0058    2.0058    1.6015    0.0000    0.0635
8252.0   2.0058    2.0058    1.3625    0.0000    0.0541
8253.0   2.0054    2.0054    1.5937    0.0000    0.0632
8254.0   2.0047    2.0047    1.7875    0.0000    0.0710
8255.0   2.0041    2.0041    1.5462    0.0000    0.0614
8256.0   2.0040    2.0040    1.5689    0.0000    0.0623
8257.0   2.0041    2.0041    1.5945    0.0000    0.0633
8258.0   2.0046    2.0046    1.3513    0.0000    0.0536
8259.0   2.0052    2.0052    1.6310    0.0000    0.0647
8260.0   2.0056    2.0056    1.6177    0.0000    0.0642
8261.0   2.0058    2.0058    1.2927    0.0000    0.0513
8262.0   2.0056    2.0056    1.7440    0.0000    0.0692
8263.0   2.0050    2.0050    1.5649    0.0000    0.0621
8264.0   2.0044    2.0044    1.3547    0.0000    0.0538
8265.0   2.0040    2.0040    1.5772    0.0000    0.0626
8266.0   2.0039    2.0039    1.5244    0.0000    0.0605
8267.0   2.0044    2.0044    1.5361    0.0000    0.0610
8268.0   2.0050    2.0050    1.6014    0.0000    0.0636
8269.0   2.0055    2.0055    1.5630    0.0000    0.0620
8270.0   2.0058    2.0058    1.5198    0.0000    0.0603
8271.0   2.0056    2.0056    1.5497    0.0000    0.0615
8272.0   2.0052    2.0052    1.4672    0.0000    0.0582
8273.0   2.0047    2.0047    1.4315    0.0000    0.0568
8274.0   2.0042    2.0042    1.6265    0.0000    0.0646
8275.0   2.0039    2.0039    1.4330    0.0000    0.0569
8276.0   2.0041    2.0041    1.4669    0.0000    0.0582
8277.0   2.0046    2.0046    1.6764    0.0000    0.0665
8278.0   2.0053    2.0053    1.4872    0.0000    0.0590
8279.0   2.0058    2.0058    1.5519    0.0000    0.0616
8280.0   2.0058    2.0058    1.5646    0.0000    0.0621
8281.0   2.0054    2.0054    1.3784    0.0000    0.0547
8282.0   2.0049    2.0049    1.5451    0.0000    0.0613
8283.0   2.0043    2.0043    1.5591    0.0000    0.0619
8284.0   2.0040    2.0040    1.4809    0.0000    0.0588
8285.0   2.0041    2.0041    1.5904    0.0000    0.0632
8286.0   2.0044    2.0044    1.7691    0.0000    0.0702
8287.0   2.0049    2.0049    1.3983    0.0000    0.0555
8288.0   2.0055    2.0055    1.6069    0.0000    0.0638
8289.0   2.0058    2.0058    1.6354    0.0000    0.0649
8290.0   2.0056    2.0056    1.3368    0.0000    0.0530
8291.0   2.0052    2.0052    1.5478    0.0000    0.0614
8292.0   2.0045    2.0045    1.5940    0.0000    0.0633
8293.0   2.0040    2.0040    1.4022    0.0000    0.0557
8294.0   2.0040    2.0040    1.7220    0.0000    0.0684
8295.0   2.0042    2.0042    1.5421    0.0000    0.0612
8296.0   2.0047    2.0047    1.4448    0.0000    0.0573
8297.0   2.0053    2.0053    1.7405    0.0000    0.0691
8298.0   2.0057    2.0057    1.5574    0.0000    0.0618
8299.0   2.0057    2.0057    1.3824    0.0000    0.0548
8300.0   2.0055    2.0055    1.6966    0.0000    0.0673
8301.0   2.0048    2.0048    1.6652    0.0000    0.0661
8302.0   2.0042    2.0042    1.2857    0.0000    0.0510
8303.0   2.0039    2.0039    1.6403    0.0000    0.0651
8304.0   2.0040    2.0040    1.4906    0.0000    0.0592
8305.0   2.0045    2.0045    1.3367    0.0000    0.0531
8306.0   2.0052    2.0052    1.7357    0.0000    0.0689
8307.0   2.0056    2.0056    1.5478    0.0000    0.0614
8308.0   2.0058    2.0058    1.4928    0.0000    0.0592
8309.0   2.0055    2.0055    1.8157    0.0000    0.0720
8310.0   2.0050    2.0050    1.4705    0.0000    0.0584
8311.0   2.0045    2.0045    1.4231    0.0000    0.0565
8312.0   2.0041    2.0041    1.6862    0.0000    0.0670
8313.0   2.0039    2.0039    1.4539    0.0000    0.0577
8314.0   2.0042    2.0042    1.4254    0.0000    0.0566
8315.0   2.0048    2.0048    1.7139    0.0000    0.0680
8316.0   2.0054    2.0054    1.5005    0.0000    0.0595
8317.0   2.0058    2.0058    1.5698    0.0000    0.0623
8318.0   2.0057    2.0057    1.6026    0.0000    0.0636
8319.0   2.0053    2.0053    1.4589    0.0000    0.0579
8320.0   2.0047    2.0047    1.4713    0.0000    0.0584
8321.0   2.0042    2.0042    1.6716    0.0000    0.0664
8322.0   2.0040    2.0040    1.4475    0.0000    0.0575
8323.0   2.0041    2.0041    1.5201    0.0000    0.0604
8324.0   2.0045    2.0045    1.7495    0.0000    0.0695
8325.0   2.0051    2.0051    1.4096    0.0000    0.0559
8326.0   2.0057    2.0057    1.5369    0.0000    0.0610
8327.0   2.0058    2.0058    1.7046    0.0000    0.0676
8328.0   2.0055    2.0055    1.3655    0.0000    0.0542
8329.0   2.0050    2.0050    1.5681    0.0000    0.0622
8330.0   2.0043    2.0043    1.5946    0.0000    0.0633
8331.0   2.0040    2.0040    1.4318    0.0000    0.0569
8332.0   2.0040    2.0040    1.6843    0.0000    0.0669
8333.0   2.0043    2.0043    1.6829    0.0000    0.0668
8334.0   2.0049    2.0049    1.4409    0.0000    0.0572
8335.0   2.0054    2.0054    1.5679    0.0000    0.0622
8336.0   2.0057    2.0057    1.6198    0.0000    0.0643
8337.0   2.0057    2.0057    1.3099    0.0000    0.0520
8338.0   2.0053    2.0053    1.7638    0.0000    0.0700
8339.0   2.0047    2.0047    1.6920    0.0000    0.0672
8340.0   2.0041    2.0041    1.4761    0.0000    0.0586
8341.0   2.0039    2.0039    1.6473    0.0000    0.0654
8342.0   2.0041    2.0041    1.4017    0.0000    0.0557
8343.0   2.0047    2.0047    1.5140    0.0000    0.0601
8344.0   2.0053    2.0053    1.6156    0.0000    0.0641
8345.0   2.0056    2.0056    1.4520    0.0000    0.0576
8346.0   2.0057    2.0057    1.5355    0.0000    0.0609
8347.0   2.0054    2.0054    1.6386    0.0000    0.0650
8348.0   2.0049    2.0049    1.5292    0.0000    0.0607
8349.0   2.0044    2.0044    1.4309    0.0000    0.0568
8350.0   2.0040    2.0040    1.6521    0.0000    0.0656
8351.0   2.0039    2.0039    1.4503    0.0000    0.0576
8352.0   2.0044    2.0044    1.4473    0.0000    0.0575
8353.0   2.0050    2.0050    1.6339    0.0000    0.0649
8354.0   2.0055    2.0055    1.3773    0.0000    0.0547
8355.0   2.0058    2.0058    1.6530    0.0000    0.0656
8356.0   2.0056    2.0056    1.6186    0.0000    0.0642
8357.0   2.0051    2.0051    1.3548    0.0000    0.0538
8358.0   2.0046    2.0046    1.5841    0.0000    0.0629
8359.0   2.0041    2.0041    1.6081    0.0000    0.0639
8360.0   2.0039    2.0039    1.3729    0.0000    0.0545
8361.0   2.0042    2.0042    1.6266    0.0000    0.0646
8362.0   2.0046    2.0046    1.6048    0.0000    0.0637
8363.0   2.0052    2.0052    1.4057    0.0000    0.0558
8364.0   2.0057    2.0057    1.6255    0.0000    0.0645
8365.0   2.0058    2.0058    1.7523    0.0000    0.0695
8366.0   2.0054    2.0054    1.2718    0.0000    0.0505
8367.0   2.0048    2.0048    1.7596    0.0000    0.0698
8368.0   2.0042    2.0042    1.6597    0.0000    0.0659
8369.0   2.0039    2.0039    1.3654    0.0000    0.0542
8370.0   2.0041    2.0041    1.6786    0.0000    0.0667
8371.0   2.0044    2.0044    1.6138    0.0000    0.0641
8372.0   2.0050    2.0050    1.2962    0.0000    0.0514
8373.0   2.0055    2.0055    1.6811    0.0000    0.0667
8374.0   2.0057    2.0057    1.5227    0.0000    0.0604
8375.0   2.0056    2.0056    1.2637    0.0000    0.0501
8376.0   2.0051    2.0051    1.8431    0.0000    0.0731
8377.0   2.0044    2.0044    1.6411    0.0000    0.0652
8378.0   2.0040    2.0040    1.3707    0.0000    0.0544
8379.0   2.0039    2.0039    1.6920    0.0000    0.0672
8380.0   2.0042    2.0042    1.6438    0.0000    0.0653
8381.0   2.0048    2.0048    1.3370    0.0000    0.0531
8382.0   2.0054    2.0054    1.6464    0.0000    0.0653
8383.0   2.0056    2.0056    1.4656    0.0000    0.0581
8384.0   2.0056    2.0056    1.4436    0.0000    0.0573
8385.0   2.0053    2.0053    1.6292    0.0000    0.0647
8386.0   2.0047    2.0047    1.5505    0.0000    0.0615
8387.0   2.0043    2.0043    1.4478    0.0000    0.0575
8388.0   2.0039    2.0039    1.6955    0.0000    0.0673
8389.0   2.0040    2.0040    1.4951    0.0000    0.0594
8390.0   2.0045    2.0045    1.4544    0.0000    0.0577
8391.0   2.0051    2.0051    1.6830    0.0000    0.0668
8392.0   2.0056    2.0056    1.5783    0.0000    0.0626
8393.0   2.0058    2.0058    1.5979    0.0000    0.0634
8394.0   2.0055    2.0055    1.6242    0.0000    0.0644
8395.0   2.0049    2.0049    1.4509    0.0000    0.0576
8396.0   2.0044    2.0044    1.5906    0.0000    0.0631
8397.0   2.0040    2.0040    1.5844    0.0000    0.0629
8398.0   2.0039    2.0039    1.4953    0.0000    0.0594
8399.0   2.0043    2.0043    1.5836    0.0000    0.0629
8400.0   2.0048    2.0048    1.6786    0.0000    0.0666
8401.0   2.0054    2.0054    1.4394    0.0000    0.0571
8402.0   2.0058    2.0058    1.6186    0.0000    0.0642
8403.0   2.0057    2.0057    1.5720    0.0000    0.0624
8404.0   2.0052    2.0052    1.4093    0.0000    0.0559
8405.0   2.0046    2.0046    1.5819    0.0000    0.0628
