#number of points averaged per size parameter = 4999
#   x       qext           qsca q          back             gsca            qp180
1.7690   1.1923543314    4.7330765260    1.0987274026    0.0549547113    0.0184729632
1.7700   1.1916249068    4.7341766493    1.0847347617    0.0557127587    0.0182334661
1.7710   1.1909081916    4.7353007371    1.0708147274    0.0564702917    0.0179952094
1.7720   1.1902042075    4.7364487468    1.0569676963    0.0572272900    0.0177582027
1.7730   1.1895129760    4.7376206348    1.0431940655    0.0579837334    0.0175224554
1.7740   1.1888345184    4.7388163568    1.0294942331    0.0587396015    0.0172879770
1.7750   1.1881688556    4.7400358678    1.0158685979    0.0594948743    0.0170547769
1.7760   1.1875160081    4.7412791219    1.0023175594    0.0602495313    0.0168228647
1.7770   1.1868759964    4.7425460725    0.9888415180    0.0610035523    0.0165922495
1.7780   1.1862488404    4.7438366722    0.9754408747    0.0617569171    0.0163629408
1.7790   1.1856345599    4.7451508728    0.9621160311    0.0625096054    0.0161349477
1.7800   1.1850331743    4.7464886252    0.9488673896    0.0632615969    0.0159082795
1.7810   1.1844447027    4.7478498798    0.9356953533    0.0640128715    0.0156829454
1.7820   1.1838691638    4.7492345860    0.9226003257    0.0647634088    0.0154589545
1.7830   1.1833065763    4.7506426923    0.9095827112    0.0655131887    0.0152363158
1.7840   1.1827569583    4.7520741465    0.8966429144    0.0662621909    0.0150150384
1.7850   1.1822203275    4.7535288958    0.8837813409    0.0670103953    0.0147951314
1.7860   1.1816967016    4.7550068863    0.8709983965    0.0677577816    0.0145766035
1.7870   1.1811860978    4.7565080633    0.8582944875    0.0685043298    0.0143594638
1.7880   1.1806885328    4.7580323714    0.8456700210    0.0692500196    0.0141437209
1.7890   1.1802040234    4.7595797544    0.8331254043    0.0699948309    0.0139293838
1.7900   1.1797325856    4.7611501552    0.8206610451    0.0707387437    0.0137164611
1.7910   1.1792742353    4.7627435158    0.8082773517    0.0714817378    0.0135049615
1.7920   1.1788289880    4.7643597776    0.7959747326    0.0722237933    0.0132948937
1.7930   1.1783968590    4.7659988808    0.7837535968    0.0729648900    0.0130862661
1.7940   1.1779778631    4.7676607652    0.7716143536    0.0737050080    0.0128790873
1.7950   1.1775720147    4.7693453694    0.7595574124    0.0744441273    0.0126733658
1.7960   1.1771793279    4.7710526314    0.7475831832    0.0751822279    0.0124691099
1.7970   1.1767998166    4.7727824881    0.7356920761    0.0759192901    0.0122663280
1.7980   1.1764334941    4.7745348757    0.7238845014    0.0766552938    0.0120650283
1.7990   1.1760803734    4.7763097296    0.7121608695    0.0773902193    0.0118652191
1.8000   1.1757404673    4.7781069843    0.7005215913    0.0781240468    0.0116669085
1.8010   1.1754137881    4.7799265734    0.6889670775    0.0788567565    0.0114701046
1.8020   1.1751003475    4.7817684296    0.6774977390    0.0795883287    0.0112748155
1.8030   1.1748001573    4.7836324848    0.6661139868    0.0803187438    0.0110810492
1.8040   1.1745132286    4.7855186700    0.6548162321    0.0810479821    0.0108888135
1.8050   1.1742395722    4.7874269154    0.6436048859    0.0817760241    0.0106981162
1.8060   1.1739791983    4.7893571502    0.6324803593    0.0825028501    0.0105089652
1.8070   1.1737321172    4.7913093028    0.6214430634    0.0832284409    0.0103213682
1.8080   1.1734983383    4.7932833007    0.6104934090    0.0839527768    0.0101353329
1.8090   1.1732778710    4.7952790705    0.5996318071    0.0846758386    0.0099508668
1.8100   1.1730707239    4.7972965381    0.5888586683    0.0853976069    0.0097679773
1.8110   1.1728769055    4.7993356281    0.5781744034    0.0861180624    0.0095866721
1.8120   1.1726964239    4.8013962646    0.5675794226    0.0868371860    0.0094069585
1.8130   1.1725292866    4.8034783706    0.5570741361    0.0875549585    0.0092288437
1.8140   1.1723755007    4.8055818683    0.5466589538    0.0882713608    0.0090523351
1.8150   1.1722350731    4.8077066790    0.5363342853    0.0889863738    0.0088774397
1.8160   1.1721080101    4.8098527230    0.5261005398    0.0896999787    0.0087041648
1.8170   1.1719943177    4.8120199198    0.5159581264    0.0904121566    0.0085325173
1.8180   1.1718940012    4.8142081879    0.5059074534    0.0911228885    0.0083625042
1.8190   1.1718070658    4.8164174450    0.4959489291    0.0918321557    0.0081941323
1.8200   1.1717335161    4.8186476078    0.4860829610    0.0925399396    0.0080274085
1.8210   1.1716733562    4.8208985922    0.4763099562    0.0932462215    0.0078623396
1.8220   1.1716265901    4.8231703130    0.4666303215    0.0939509829    0.0076989322
1.8230   1.1715932208    4.8254626843    0.4570444627    0.0946542052    0.0075371928
1.8240   1.1715732514    4.8277756191    0.4475527855    0.0953558702    0.0073771281
1.8250   1.1715666843    4.8301090296    0.4381556945    0.0960559595    0.0072187444
1.8260   1.1715735213    4.8324628271    0.4288535940    0.0967544547    0.0070620480
1.8270   1.1715937640    4.8348369217    0.4196468873    0.0974513379    0.0069070454
1.8280   1.1716274134    4.8372312231    0.4105359772    0.0981465908    0.0067537427
1.8290   1.1716744702    4.8396456395    0.4015212655    0.0988401956    0.0066021460
1.8300   1.1717349344    4.8420800786    0.3926031534    0.0995321342    0.0064522614
1.8310   1.1718088057    4.8445344470    0.3837820410    0.1002223889    0.0063040948
1.8320   1.1718960833    4.8470086503    0.3750583278    0.1009109419    0.0061576522
1.8330   1.1719967658    4.8495025933    0.3664324121    0.1015977755    0.0060129393
1.8340   1.1721108515    4.8520161799    0.3579046913    0.1022828723    0.0058699620
1.8350   1.1722383382    4.8545493128    0.3494755620    0.1029662147    0.0057287257
1.8360   1.1723792230    4.8571018941    0.3411454194    0.1036477853    0.0055892362
1.8370   1.1725335029    4.8596738248    0.3329146580    0.1043275669    0.0054514989
1.8380   1.1727011739    4.8622650050    0.3247836708    0.1050055423    0.0053155193
1.8390   1.1728822320    4.8648753338    0.3167528500    0.1056816944    0.0051813025
1.8400   1.1730766724    4.8675047095    0.3088225863    0.1063560062    0.0050488540
1.8410   1.1732844899    4.8701530292    0.3009932693    0.1070284609    0.0049181788
1.8420   1.1735056788    4.8728201894    0.2932652874    0.1076990415    0.0047892820
1.8430   1.1737402329    4.8755060855    0.2856390275    0.1083677315    0.0046621686
1.8440   1.1739881454    4.8782106119    0.2781148752    0.1090345142    0.0045368436
1.8450   1.1742494091    4.8809336621    0.2706932148    0.1096993731    0.0044133117
1.8460   1.1745240162    4.8836751288    0.2633744291    0.1103622920    0.0042915777
1.8470   1.1748119585    4.8864349035    0.2561588992    0.1110232545    0.0041716462
1.8480   1.1751132272    4.8892128770    0.2490470052    0.1116822444    0.0040535218
1.8490   1.1754278130    4.8920089391    0.2420391250    0.1123392457    0.0039372090
1.8500   1.1757557060    4.8948229787    0.2351356354    0.1129942425    0.0038227122
1.8510   1.1760968958    4.8976548835    0.2283369113    0.1136472189    0.0037100356
1.8520   1.1764513716    4.9005045405    0.2216433259    0.1142981593    0.0035991836
1.8530   1.1768191219    4.9033718359    0.2150552508    0.1149470479    0.0034901602
1.8540   1.1772001347    4.9062566547    0.2085730558    0.1155938694    0.0033829695
1.8550   1.1775943975    4.9091588809    0.2021971089    0.1162386084    0.0032776154
1.8560   1.1780018973    4.9120783980    0.1959277760    0.1168812495    0.0031741018
1.8570   1.1784226204    4.9150150881    0.1897654214    0.1175217778    0.0030724326
1.8580   1.1788565527    4.9179688326    0.1837104074    0.1181601781    0.0029726113
1.8590   1.1793036796    4.9209395120    0.1777630941    0.1187964355    0.0028746416
1.8600   1.1797639857    4.9239270057    0.1719238399    0.1194305354    0.0027785271
1.8610   1.1802374552    4.9269311924    0.1661930008    0.1200624630    0.0026842711
1.8620   1.1807240718    4.9299519496    0.1605709310    0.1206922038    0.0025918769
1.8630   1.1812238185    4.9329891540    0.1550579823    0.1213197434    0.0025013479
1.8640   1.1817366779    4.9360426816    0.1496545044    0.1219450676    0.0024126872
1.8650   1.1822626318    4.9391124072    0.1443608447    0.1225681622    0.0023258979
1.8660   1.1828016618    4.9421982046    0.1391773483    0.1231890131    0.0022409829
1.8670   1.1833537485    4.9452999471    0.1341043581    0.1238076066    0.0021579451
1.8680   1.1839188722    4.9484175066    0.1291422145    0.1244239287    0.0020767874
1.8690   1.1844970126    4.9515507545    0.1242912555    0.1250379660    0.0019975124
1.8700   1.1850881487    4.9546995610    0.1195518167    0.1256497048    0.0019201227
1.8710   1.1856922591    4.9578637956    0.1149242310    0.1262591319    0.0018446210
1.8720   1.1863093217    4.9610433266    0.1104088290    0.1268662339    0.0017710096
1.8730   1.1869393139    4.9642380218    0.1060059386    0.1274709979    0.0016992909
1.8740   1.1875822123    4.9674477478    0.1017158849    0.1280734107    0.0016294672
1.8750   1.1882379931    4.9706723705    0.0975389905    0.1286734597    0.0015615405
1.8760   1.1889066321    4.9739117547    0.0934755753    0.1292711320    0.0014955130
1.8770   1.1895881040    4.9771657644    0.0895259563    0.1298664152    0.0014313868
1.8780   1.1902823834    4.9804342628    0.0856904477    0.1304592968    0.0013691636
1.8790   1.1909894440    4.9837171122    0.0819693608    0.1310497645    0.0013088453
1.8800   1.1917092591    4.9870141738    0.0783630041    0.1316378062    0.0012504335
1.8810   1.1924418013    4.9903253083    0.0748716832    0.1322234099    0.0011939300
1.8820   1.1931870425    4.9936503752    0.0714957004    0.1328065637    0.0011393363
1.8830   1.1939449542    4.9969892333    0.0682353553    0.1333872560    0.0010866537
1.8840   1.1947155072    5.0003417404    0.0650909442    0.1339654751    0.0010358838
1.8850   1.1954986718    5.0037077537    0.0620627604    0.1345412095    0.0009870276
1.8860   1.1962944175    5.0070871293    0.0591510938    0.1351144481    0.0009400864
1.8870   1.1971027133    5.0104797225    0.0563562314    0.1356851796    0.0008950613
1.8880   1.1979235276    5.0138853878    0.0536784567    0.1362533931    0.0008519532
1.8890   1.1987568282    5.0173039789    0.0511180499    0.1368190776    0.0008107631
1.8900   1.1996025823    5.0207353486    0.0486752880    0.1373822226    0.0007714918
1.8910   1.2004607563    5.0241793488    0.0463504444    0.1379428173    0.0007341400
1.8920   1.2013313164    5.0276358307    0.0441437893    0.1385008514    0.0006987083
1.8930   1.2022142278    5.0311046446    0.0420555892    0.1390563147    0.0006651973
1.8940   1.2031094552    5.0345856401    0.0400861071    0.1396091969    0.0006336075
1.8950   1.2040169627    5.0380786659    0.0382356026    0.1401594881    0.0006039391
1.8960   1.2049367139    5.0415835698    0.0365043314    0.1407071785    0.0005761925
1.8970   1.2058686716    5.0451001989    0.0348925459    0.1412522583    0.0005503678
1.8980   1.2068127980    5.0486283997    0.0334004944    0.1417947182    0.0005264651
1.8990   1.2077690548    5.0521680175    0.0320284217    0.1423345485    0.0005044846
1.9000   1.2087374030    5.0557188972    0.0307765688    0.1428717403    0.0004844260
1.9010   1.2097178031    5.0592808827    0.0296451728    0.1434062842    0.0004662892
1.9020   1.2107102147    5.0628538172    0.0286344669    0.1439381715    0.0004500739
1.9030   1.2117145971    5.0664375432    0.0277446804    0.1444673934    0.0004357799
1.9040   1.2127309087    5.0700319023    0.0269760387    0.1449939411    0.0004234066
1.9050   1.2137591076    5.0736367355    0.0263287632    0.1455178062    0.0004129536
1.9060   1.2147991510    5.0772518829    0.0258030711    0.1460389805    0.0004044202
1.9070   1.2158509956    5.0808771842    0.0253991757    0.1465574556    0.0003978058
1.9080   1.2169145974    5.0845124779    0.0251172860    0.1470732237    0.0003931095
1.9090   1.2179899119    5.0881576021    0.0249576069    0.1475862767    0.0003903305
1.9100   1.2190768939    5.0918123941    0.0249203392    0.1480966071    0.0003894679
1.9110   1.2201754975    5.0954766905    0.0250056793    0.1486042072    0.0003905206
1.9120   1.2212856764    5.0991503273    0.0252138192    0.1491090696    0.0003934875
1.9130   1.2224073835    5.1028331396    0.0255449469    0.1496111870    0.0003983674
1.9140   1.2235405712    5.1065249620    0.0259992457    0.1501105524    0.0004051589
1.9150   1.2246851911    5.1102256283    0.0265768946    0.1506071588    0.0004138608
1.9160   1.2258411943    5.1139349717    0.0272780683    0.1511009994    0.0004244715
1.9170   1.2270085313    5.1176528249    0.0281029366    0.1515920675    0.0004369895
1.9180   1.2281871520    5.1213790196    0.0290516653    0.1520803567    0.0004514132
1.9190   1.2293770055    5.1251133871    0.0301244151    0.1525658605    0.0004677408
1.9200   1.2305780406    5.1288557581    0.0313213424    0.1530485729    0.0004859706
1.9210   1.2317902052    5.1326059625    0.0326425988    0.1535284878    0.0005061007
1.9220   1.2330134468    5.1363638298    0.0340883314    0.1540055992    0.0005281291
1.9230   1.2342477120    5.1401291887    0.0356586824    0.1544799015    0.0005520538
1.9240   1.2354929470    5.1439018674    0.0373537892    0.1549513891    0.0005778726
1.9250   1.2367490974    5.1476816936    0.0391737846    0.1554200565    0.0006055834
1.9260   1.2380161082    5.1514684942    0.0411187963    0.1558858986    0.0006351839
1.9270   1.2392939237    5.1552620958    0.0431889473    0.1563489101    0.0006666717
1.9280   1.2405824875    5.1590623242    0.0453843556    0.1568090861    0.0007000443
1.9290   1.2418817428    5.1628690048    0.0477051343    0.1572664219    0.0007352993
1.9300   1.2431916322    5.1666819624    0.0501513916    0.1577209127    0.0007724340
1.9310   1.2445120974    5.1705010214    0.0527232305    0.1581725540    0.0008114458
1.9320   1.2458430799    5.1743260055    0.0554207490    0.1586213415    0.0008523319
1.9330   1.2471845203    5.1781567379    0.0582440401    0.1590672711    0.0008950894
1.9340   1.2485363588    5.1819930415    0.0611931915    0.1595103385    0.0009397156
1.9350   1.2498985348    5.1858347385    0.0642682859    0.1599505400    0.0009862072
1.9360   1.2512709873    5.1896816509    0.0674694009    0.1603878718    0.0010345614
1.9370   1.2526536545    5.1935335998    0.0707966086    0.1608223302    0.0010847749
1.9380   1.2540464743    5.1973904063    0.0742499760    0.1612539119    0.0011368446
1.9390   1.2554493838    5.2012518908    0.0778295648    0.1616826136    0.0011907672
1.9400   1.2568623195    5.2051178733    0.0815354315    0.1621084321    0.0012465392
1.9410   1.2582852174    5.2089881734    0.0853676270    0.1625313644    0.0013041573
1.9420   1.2597180129    5.2128626103    0.0893261971    0.1629514077    0.0013636179
1.9430   1.2611606408    5.2167410029    0.0934111819    0.1633685593    0.0014249175
1.9440   1.2626130354    5.2206231696    0.0976226163    0.1637828166    0.0014880524
1.9450   1.2640751304    5.2245089283    0.1019605297    0.1641941772    0.0015530189
1.9460   1.2655468588    5.2283980969    0.1064249460    0.1646026390    0.0016198132
1.9470   1.2670281531    5.2322904925    0.1110158834    0.1650081997    0.0016884313
1.9480   1.2685189454    5.2361859322    0.1157333547    0.1654108575    0.0017588695
1.9490   1.2700191670    5.2400842327    0.1205773672    0.1658106104    0.0018311236
1.9500   1.2715287489    5.2439852103    0.1255479226    0.1662074570    0.0019051896
